사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021042300100417,2021년 4월 23일 16시,금요일,서울특별시 강동구 상일동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,65세,상해없음,승용,여,44세,경상
2021042600100046,2021년 4월 26일 07시,월요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,70세,상해없음,화물,남,57세,경상
2021042600100514,2021년 4월 26일 19시,월요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,58세,기타불명,승용,남,27세,경상
2021042700100167,2021년 4월 27일 11시,화요일,서울특별시 송파구 장지동,중상사고,0,1,4,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,28세,상해없음,승용,남,61세,중상
2021042700100185,2021년 4월 27일 11시,화요일,서울특별시 강동구 강일동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,67세,경상,화물,남,60세,경상
2021050200100447,2021년 5월 2일 22시,일요일,서울특별시 서초구 원지동,경상사고,0,0,2,1,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,64세,부상신고,승용,남,36세,경상
2021050400100161,2021년 5월 4일 11시,화요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,승용,여,34세,경상
2021051000100439,2021년 5월 10일 19시,월요일,서울특별시 강남구 세곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,69세,상해없음,승용,남,62세,경상
2021051500100333,2021년 5월 15일 15시,토요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,36세,경상
2021051700100139,2021년 5월 17일 10시,월요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 젖음/습기,비,주차장 - 주차장,승용,남,61세,상해없음,보행자,남,26세,경상
2021051700100475,2021년 5월 17일 20시,월요일,서울특별시 노원구 상계동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,여,56세,경상,승용,여,36세,상해없음
2021052000100161,2021년 5월 20일 11시,목요일,서울특별시 강동구 강일동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,여,51세,경상
2021052400100283,2021년 5월 24일 14시,월요일,서울특별시 강서구 방화동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,승용,남,33세,상해없음,승용,남,26세,경상
2021052700100142,2021년 5월 27일 09시,목요일,서울특별시 중랑구 망우동,중상사고,0,1,5,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 터널,승용,남,60세,상해없음,승용,여,42세,경상
2.02105E+15,2021년 5월 28일 15시,금요일,서울특별시 강동구 강일동,경상사고,0,0,4,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,60세,상해없음,승용,여,60세,경상
2021053100100015,2021년 5월 31일 03시,월요일,서울특별시 금천구 독산동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 고가도로위,화물,남,27세,부상신고,화물,남,64세,경상
2021053100100025,2021년 5월 31일 05시,월요일,서울특별시 강동구 강일동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,건설기계,남,62세,상해없음,승용,남,66세,중상
2021060100100261,2021년 6월 1일 13시,화요일,서울특별시 서초구 양재동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,화물,여,38세,상해없음,승용,여,41세,경상
2021060300100014,2021년 6월 3일 01시,목요일,서울특별시 송파구 장지동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,남,59세,상해없음,화물,남,45세,경상
