사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021070700100133,2021년 7월 7일 09시,수요일,경상북도 칠곡군 왜관읍,사망사고,1,2,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,건설기계,남,61세,상해없음,승용,남,29세,경상
2021070700100587,2021년 7월 7일 21시,수요일,경상북도 상주시 함창읍,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,특수,남,43세,경상
2021070900100280,2021년 7월 9일 14시,금요일,경상북도 성주군 초전면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,20세,경상,화물,남,62세,상해없음
2021071000100482,2021년 7월 10일 18시,토요일,경상북도 포항시 북구 기계면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,60세,상해없음,승용,남,55세,상해없음
2021071000100508,2021년 7월 10일 19시,토요일,경상북도 청도군 청도읍,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,61세,상해없음,승용,여,45세,중상
2021071000100509,2021년 7월 10일 19시,토요일,경상북도 영천시 북안면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,38세,상해없음,승용,남,32세,상해없음
2021071100100077,2021년 7월 11일 10시,일요일,경상북도 칠곡군 동명면,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,51세,경상,승용,남,60세,상해없음
2021071100100237,2021년 7월 11일 16시,일요일,경상북도 상주시 공검면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,여,46세,경상
2021071100100238,2021년 7월 11일 16시,일요일,경상북도 구미시 도개면,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,61세,상해없음,승용,남,56세,중상
2021071100100323,2021년 7월 11일 19시,일요일,경상북도 청송군 파천면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,76세,상해없음,승용,여,47세,경상
2021071500100069,2021년 7월 15일 07시,목요일,경상북도 구미시 원평동,경상사고,0,0,4,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,29세,기타불명,승용,남,31세,경상
2021071500100235,2021년 7월 15일 12시,목요일,경상북도 상주시 낙동면,사망사고,2,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,화물,여,49세,상해없음,승용,남,63세,경상
2021071500100317,2021년 7월 15일 14시,목요일,경상북도 칠곡군 동명면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,57세,상해없음,승용,남,37세,경상
2021071700100155,2021년 7월 17일 10시,토요일,경상북도 영천시 청통면,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,여,46세,상해없음,승합,남,55세,경상
2021071700100321,2021년 7월 17일 14시,토요일,경상북도 포항시 남구 연일읍,경상사고,0,0,3,1,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,20세,상해없음,승용,남,29세,경상
2021071700100524,2021년 7월 17일 20시,토요일,경상북도 김천시 아포읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,54세,경상
2021071700100525,2021년 7월 17일 20시,토요일,경상북도 청도군 청도읍,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,30세,경상
2021071700100589,2021년 7월 17일 22시,토요일,경상북도 칠곡군 왜관읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,50세,상해없음,승용,여,42세,상해없음
2021071800100324,2021년 7월 18일 18시,일요일,경상북도 김천시 아포읍,경상사고,0,0,3,0,차량단독 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,64세,경상,,,,
2021071800100375,2021년 7월 18일 20시,일요일,경상북도 상주시 낙동면,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,38세,상해없음,,,,
2021072200100019,2021년 7월 22일 01시,목요일,경상북도 문경시 유곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,화물,남,47세,경상
2021072200100240,2021년 7월 22일 12시,목요일,경상북도 영천시 북안면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,46세,상해없음,승용,여,35세,경상
2021072200100633,2021년 7월 22일 22시,목요일,경상북도 군위군 효령면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,64세,경상,화물,남,60세,경상
2021072200100634,2021년 7월 22일 22시,목요일,경상북도 의성군 단밀면,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,71세,사망,화물,남,60세,기타불명
2021072400100332,2021년 7월 24일 15시,토요일,경상북도 칠곡군 가산면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,승용,남,45세,경상
2021072500100263,2021년 7월 25일 16시,일요일,경상북도 의성군 단밀면,경상사고,0,0,1,0,차대차 - 추돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,남,35세,경상
2021072500100264,2021년 7월 25일 16시,일요일,경상북도 칠곡군 동명면,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,여,27세,중상,,,,
