사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021100800100434,2021년 10월 8일 17시,금요일,대구광역시 서구 상리동,경상사고,0,0,2,1,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,부상신고,승용,남,37세,경상
2021101200100008,2021년 10월 12일 01시,화요일,대구광역시 북구 팔달동,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,화물,남,34세,중상,,,,
2021101600100146,2021년 10월 16일 10시,토요일,대구광역시 북구 금호동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,63세,상해없음,승용,남,50세,경상
2021101700100252,2021년 10월 17일 16시,일요일,대구광역시 북구 서변동,중상사고,0,1,7,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,30세,경상
2021101800100071,2021년 10월 18일 07시,월요일,대구광역시 북구 서변동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,57세,경상
2021102000100219,2021년 10월 20일 12시,수요일,대구광역시 북구 금호동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,21세,상해없음,승용,여,48세,경상
2021102100100457,2021년 10월 21일 18시,목요일,대구광역시 북구 금호동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,31세,경상,승용,남,55세,경상
2021102300100474,2021년 10월 23일 18시,토요일,대구광역시 동구 신평동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,52세,상해없음,화물,남,44세,경상
2021102600100464,2021년 10월 26일 18시,화요일,대구광역시 서구 상리동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,여,34세,경상
2021103100100452,2021년 10월 31일 21시,일요일,대구광역시 동구 부동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,여,52세,경상
2021110100100133,2021년 11월 1일 09시,월요일,대구광역시 북구 노곡동,경상사고,0,0,22,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,남,22세,경상
2021110200100519,2021년 11월 2일 19시,화요일,대구광역시 달성군 화원읍,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,여,27세,중상
2021110300100111,2021년 11월 3일 08시,수요일,대구광역시 서구 상리동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,건설기계,남,60세,상해없음,화물,남,58세,경상
2021110500100394,2021년 11월 5일 16시,금요일,대구광역시 수성구 가천동,중상사고,0,2,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,66세,경상
2021110500100447,2021년 11월 5일 17시,금요일,대구광역시 달성군 옥포읍,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,경상,승용,여,44세,상해없음
2021110900100655,2021년 11월 9일 22시,화요일,대구광역시 달성군 구지면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,67세,상해없음,특수,남,55세,경상
2021111100100394,2021년 11월 11일 16시,목요일,대구광역시 서구 상리동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,37세,상해없음,승용,남,52세,경상
2021111100100445,2021년 11월 11일 17시,목요일,대구광역시 북구 관음동,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,63세,부상신고,승용,남,34세,경상
