사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021111700100524,2021년 11월 17일 18시,수요일,충청북도 음성군 대소면,중상사고,0,13,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승합,남,66세,중상,,,,
2021111800100363,2021년 11월 18일 16시,목요일,충청북도 보은군 수한면,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,43세,상해없음,승합,남,29세,경상
2021112000100010,2021년 11월 20일 00시,토요일,충청북도 보은군 탄부면,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,41세,상해없음,승용,여,26세,경상
2021112100100021,2021년 11월 21일 01시,일요일,충청북도 충주시 엄정면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,23세,상해없음,건설기계,남,56세,경상
2021112400100029,2021년 11월 24일 04시,수요일,충청북도 충주시 중앙탑면,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,65세,사망,화물,남,58세,상해없음
2021112500100225,2021년 11월 25일 11시,목요일,충청북도 괴산군 연풍면,사망사고,1,1,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 지하차도(도로)내,화물,남,31세,사망,,,,
2021112500100601,2021년 11월 25일 20시,목요일,충청북도 옥천군 옥천읍,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,60세,상해없음,화물,남,52세,경상
2021112900100312,2021년 11월 29일 14시,월요일,충청북도 청주시 흥덕구 강내면,중상사고,0,1,0,0,차량단독 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,69세,중상,,,,
2021120100100187,2021년 12월 1일 10시,수요일,충청북도 괴산군 장연면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,64세,상해없음,보행자,남,67세,중상
2021120800100301,2021년 12월 8일 14시,수요일,충청북도 충주시 노은면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 지하차도(도로)내,승용,남,59세,상해없음,승용,남,20세,상해없음
2021121000100007,2021년 12월 10일 00시,금요일,충청북도 충주시 노은면,사망사고,1,0,0,0,차대차 - 추돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,사망,화물,남,47세,상해없음
2021121100100297,2021년 12월 11일 15시,토요일,충청북도 보은군 보은읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,60세,상해없음,승용,남,42세,경상
2021121100100362,2021년 12월 11일 17시,토요일,충청북도 청주시 서원구 남이면,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,화물,남,50세,경상
2021121100100530,2021년 12월 11일 23시,토요일,충청북도 충주시 노은면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,남,50세,중상
2021121200100057,2021년 12월 12일 06시,일요일,충청북도 청주시 흥덕구 운천동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,승용,남,25세,경상
2021121500100124,2021년 12월 15일 08시,수요일,충청북도 청주시 청원구 오창읍,사망사고,1,0,0,0,차량단독 - 기타,안전운전불이행,포장 - 젖음/습기,비,단일로 - 기타,승용,남,55세,사망,,,,
2021121600100206,2021년 12월 16일 12시,목요일,충청북도 옥천군 동이면,중상사고,0,2,3,1,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 교량,승용,남,37세,중상,화물,남,52세,경상
2021121900100030,2021년 12월 19일 04시,일요일,충청북도 진천군 진천읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 적설,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,화물,남,31세,경상
2021121900100133,2021년 12월 19일 13시,일요일,충청북도 진천군 문백면,경상사고,0,0,4,2,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,29세,경상
2021121900100134,2021년 12월 19일 13시,일요일,충청북도 진천군 문백면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,25세,경상
2021121900100349,2021년 12월 19일 22시,일요일,충청북도 청주시 서원구 현도면,사망사고,1,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,특수,남,47세,사망,화물,남,68세,중상
2021122400100421,2021년 12월 24일 18시,금요일,충청북도 영동군 황간면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,경상,승용,여,64세,상해없음
2021122600100305,2021년 12월 26일 20시,일요일,충청북도 청주시 서원구 현도면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,여,27세,경상
2021122900100548,2021년 12월 29일 22시,수요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,화물,남,65세,상해없음,화물,남,60세,경상
